Player,Total Score
417,20528
419,25827
499,28569
500,11271
1012,16096
1023,30332
1048,26532
1139,10342
1151,13568
1176,36835
1197,6423
1230,32931
1245,33384
1249,65940
1262,2896
1435,22740
1531,53289
1641,69794
1668,31805
1708,39000
1720,30932
1742,31399
1744,21584
1757,48748
1813,48445
1848,17814
1878,27249
1905,17740
1913,23975
1950,39913
1954,34124
2043,26149
2090,36734
2108,2033
2230,7585
2257,17601
2380,19593
2463,28350
2561,23416
2669,12753
2681,39054
2819,17932
2871,34032
2950,22929
3006,14136
3052,49236
3110,28596
3136,10045
3163,43340
3184,10088
3350,28095
3473,60189
3579,26887
3604,24946
3683,15384
3693,40945
3805,8241
3825,12485
3838,37154
3854,21839
3890,29093
3891,9749
3900,31309
3927,37017
3933,23960
4048,18469
4117,32166
4126,29333
4145,15688
4203,22155
4224,41592
4452,55730
4593,21252
4628,41380
4651,4347
4673,7755
4696,34717
4771,9687
4889,21681
4895,18440
4901,9750
4994,60726
5064,10474
5087,36356
5099,30033
5114,16949
5117,30736
5179,29076
5356,25004
5387,16341
5601,10203
5668,30817
5694,24160
5737,13683
5757,26879
5773,17040
5912,13182
5974,28872
5998,7781
6031,9191
6060,26371
6077,27973
6079,11892
6121,16188
6129,39756
6142,40242
6144,16694
6254,13265
6297,24354
6303,25790
6346,3495
6357,32645
6379,49870
60,32210
6,13910
115,21897
181,71143
279,3891
634,20655
703,26911
928,31284
1081,2786
1113,9916
1118,9738
1256,30668
1325,18328
1394,39931
1687,17608
1689,19658
1698,40480
1726,17492
1986,10515
2014,8975
2021,27977
2075,11281
2168,22315
2173,2885
2213,12014
2248,24908
2312,27448
2340,19544
2453,24887
2678,15956
2737,13818
2770,10886
2774,9284
2793,21799
2811,12075
2980,30125
3011,30121
3034,45464
3396,31784
3455,16803
3618,25140
3711,40430
3749,10415
3875,22715
3996,38035
4104,22483
4196,3048
4211,11454
4239,17794
4490,10903
4511,24276
4715,46839
4827,24183
4937,25580
5073,13977
5262,9059
5272,32667
5384,20624
5540,40155
5627,37242
6015,41781
6020,22809
6046,44046
6101,24960
6321,35084
6322,12768
25,22428
7,74159
29,13386
47,17473
58,35817
65,10339
129,3896
152,31404
153,12231
157,20081
175,95655
191,10933
219,31128
224,205524
233,28717
291,6767
292,7549
372,43149
373,26339
395,29741
441,40252
449,14154
468,31028
472,12976
497,16751
529,10780
564,30597
566,48516
585,32565
591,10682
600,48461
625,12977
636,29682
668,32333
681,19165
683,30425
731,3795
732,13203
764,35288
766,8844
798,33464
812,15167
824,22442
843,14838
879,28652
889,6441
893,5980
947,8304
1034,11288
1036,7077
1065,128547
1073,15861
1078,32281
1083,27626
1182,62067
1232,29070
1306,34588
1328,27996
1391,4039
1481,30192
1514,33339
1517,28001
1532,26785
1536,24474
1548,43914
1576,18651
1603,5033
1651,43144
1654,25233
1656,9646
1701,18163
1729,7026
1750,17422
1783,14196
1788,32067
1801,14595
1888,13955
1897,31784
1898,20116
1918,2236
1933,37662
1962,22977
1965,40285
1984,13868
1985,70926
1993,40438
1995,10994
2036,41109
2041,53856
2076,12894
2078,21048
2089,33714
2092,8370
2109,15504
2113,24965
2130,40923
2141,11059
2143,27051
2165,67544
2194,40625
2204,23978
2314,3851
2359,48828
2360,43628
2368,9996
2377,23768
2389,3161
2392,29811
2417,9212
2418,15135
2421,65250
2440,34693
2442,134196
2449,17390
2457,8381
2466,10937
2470,40337
2498,22400
2503,45798
2511,31709
2517,2228
2541,8553
2565,5283
2573,43916
2577,7637
2580,1656
2591,15026
2602,79418
2624,21476
2636,1637
2658,5562
2662,9339
2684,26114
2689,8467
2723,15892
2749,18519
2751,24616
2779,27414
2813,15236
2889,7651
2890,8280
2905,11453
2942,55439
2985,35379
2993,10340
3032,55399
3036,2531
3045,11052
3082,13651
3096,14004
3107,3506
3115,15372
3151,18453
3176,36311
3200,51751
3221,11604
3248,18459
3271,87387
3274,53724
3296,25182
3308,11152
3327,37827
3330,49420
3332,26778
3347,17920
3371,8097
3375,55002
3384,3047
3402,37611
3417,16429
3431,27480
3458,9534
3502,2353
3509,7268
3521,57570
3546,7469
3548,34809
3561,52374
3565,24660
3598,13465
3621,42188
3622,22719
3631,1940
3651,38900
3684,14432
3695,20305
3698,26360
3705,671
3709,37070
3737,50962
3784,21733
3785,12079
3794,5112
3826,34293
3874,16203
3908,12441
3909,41057
3946,27700
3958,8323
3959,16976
3987,34399
3988,701
3991,24522
3998,37652
4011,11109
4034,27118
4045,8808
4046,190468
4047,25360
4053,11487
4083,4017
4090,26215
4098,14541
4129,28492
4143,50334
4201,17171
4206,37490
4214,33464
4242,2710
4248,38039
4254,60327
4307,39800
4328,29852
4336,15357
4337,18560
4361,14627
4382,10245
4414,24372
4425,48347
4443,34733
4448,51472
4456,43052
4482,9467
4483,69912
4500,15787
4543,65841
4551,18768
4556,25821
4575,16612
4605,10200
4613,39948
4687,11382
4714,16104
4718,10800
4720,2740
4749,15165
4754,19206
4755,41420
4774,13085
4804,49130
4843,8705
4883,35693
4920,24694
4960,90427
4964,11136
5001,52949
5003,42216
5094,37882
5110,36306
5128,24724
5144,7572
5158,14376
5160,17444
5163,20244
5182,12015
5187,35014
5208,17554
5217,2952
5232,101821
5248,16345
5270,4898
5298,20651
5300,39492
5311,18674
5323,12992
5385,8986
5391,8646
5396,33042
5412,8447
5425,25774
5443,13463
5448,29451
5461,18677
5465,25652
5468,28326
5529,39594
5534,9421
5546,4208
5563,51982
5572,3913
5581,10985
5583,11263
5623,10928
5647,3258
5672,2739
5695,10954
5722,19272
5724,48452
5728,65243
5744,21339
5767,42139
5788,9773
5789,20075
5792,5877
5822,5920
5845,27116
5880,51998
5936,21107
5955,20880
5981,7206
5984,11495
5987,27572
5989,67623
5993,14436
6003,36003
6057,12536
6087,10800
6102,14222
6139,39161
6164,10300
6215,12221
6217,37331
6231,10950
6239,27533
6262,29589
6269,39304
6280,8711
6289,2684
6317,6168
6320,19311
6339,27311
6350,22275
6351,6113
240,7707
8,1857
2051,8505
4389,9132
5267,21858
5467,7939
5661,18955
6310,6064
209,15861
9,5247
493,52815
1136,13110
1549,18812
1695,10788
2205,7884
3049,16564
3351,7621
4887,29488
5120,13485
5456,6328
19,33145
128,23662
151,24532
251,7049
288,4380
627,26445
713,7004
748,5379
754,3720
788,6916
887,22932
991,64977
1100,18466
1148,7608
1174,56885
1175,4623
1355,41746
1599,22525
1759,15877
1766,33404
1863,7966
1887,3947
2107,53991
2129,1394
2179,33492
2185,4828
2297,57758
2333,36903
2402,11940
2443,28597
2522,21671
2559,6444
2613,12394
2686,6443
2756,10923
2804,28167
2904,12994
3048,89264
3160,37002
3231,31909
3282,44211
3291,11043
3551,36566
3572,16248
3751,26615
4091,6761
4666,11106
4683,12610
4726,40724
4790,13104
4844,16804
4875,7024
4918,25311
5065,41903
5102,6936
5251,5944
5450,23247
5871,16371
5957,27676
6081,6972
6128,12237
6161,7606
6276,34240
6333,41026
11,17576
95,17271
119,28624
170,31322
218,25241
243,23484
326,4332
388,36900
451,22111
587,29737
676,12291
805,32600
899,22333
937,66366
980,24259
1108,36803
1145,55071
1150,14200
1168,33329
1171,12260
1360,9532
1443,33642
1493,29848
1602,18870
1807,70579
1826,40534
1832,15928
1942,37641
1958,34167
1960,27277
2003,17717
2016,42535
2032,20333
2117,34884
2232,13388
2416,51812
2502,20708
2763,29202
2769,11258
2982,12858
2991,8100
3013,25668
3039,20361
3063,17082
3146,23472
3345,37337
3365,63426
3386,43020
3441,25335
3445,27540
3655,34906
3656,21952
3729,9936
3856,34316
3894,40644
4180,24993
4186,19029
4369,47209
4383,11242
4460,38910
4509,49860
4611,34633
4647,23037
4867,32676
5066,6007
5074,22119
5190,36996
5192,39812
5249,63209
5393,20865
5402,12035
5480,13327
5591,67835
5599,18188
5639,8582
5806,19664
5982,34061
5994,27563
6054,18639
6233,25152
6266,35178
21,8704
12,8091
131,9484
271,31616
347,1633
412,10775
689,37707
900,28487
1626,8365
1802,64456
1842,24488
2721,23192
2906,13498
2978,13757
3434,16860
3760,46732
4399,31485
4965,18958
5386,20360
5428,16452
5609,14336
6000,6788
6281,39000
75,22173
13,21072
208,35073
298,41649
330,38643
332,19256
426,40734
525,46420
604,7143
640,56152
667,30246
848,16039
962,35064
979,36896
1027,16313
1229,34774
1462,42352
1506,65320
1620,41412
1785,36120
1901,40443
1929,21347
1944,2038
2198,32934
2320,18820
2500,18228
2578,14922
2589,17128
2690,18136
2795,20552
2899,31281
3075,44451
3098,36838
3196,46416
3280,26977
3361,24324
3430,41046
3452,33732
3456,11849
3510,37781
3580,7236
3609,28820
3766,14645
3846,48120
3896,34941
4031,32519
4079,26800
4120,27213
4191,15555
4345,30328
4370,36587
4569,27027
4761,32564
4788,31921
4914,42473
5068,52244
5078,57048
5132,45843
5154,17763
5318,30180
5358,27343
5361,29958
5397,25686
5437,20559
5663,50169
5691,19647
5692,21867
5703,6240
5833,33978
5907,28986
6050,20663
6173,23247
6185,61813
6227,49614
6264,40116
6356,27220
46,9569
14,20459
382,14797
495,10065
737,19754
741,4605
780,9165
935,22839
1046,20679
1192,10835
1284,18854
1299,6782
1374,38148
1431,35462
1483,24039
1501,33394
1552,50490
1621,10376
1660,25855
1714,6237
1816,21015
1845,31284
2033,9558
2151,15020
2196,21887
2233,25902
2326,16152
2348,17526
2550,16161
2643,16032
2673,4557
2717,4817
2745,27302
2836,18437
2929,53306
2941,54068
3149,1128
3213,22911
3267,6721
3359,16420
3374,9987
3451,19025
3625,6072
3699,54421
3720,24723
3852,16320
3888,23256
3889,19565
3931,34512
3945,41326
3969,3185
4071,20148
4138,28943
4346,24564
4589,9297
4664,28517
4729,19429
4737,10358
4936,5462
4963,19041
4981,15436
5013,15953
5373,20065
5378,5982
5474,23128
5613,23469
5666,22427
5676,13501
5802,60290
5873,20604
148,27529
15,7405
217,13942
348,22997
366,6679
430,6337
684,21279
786,13409
857,4212
989,21031
1110,8908
1241,13935
1312,17725
1503,32900
1875,8253
1924,4807
2158,25700
2187,41019
2620,24315
2631,34548
2708,8972
2973,21834
3106,8511
3289,17371
3702,21269
3978,16104
4013,36906
4092,10917
4200,9012
4372,24812
4812,29020
5408,8716
5715,23406
5758,2443
5941,8349
54,17595
16,8907
470,14392
858,8568
919,10714
1002,9757
1152,42167
1337,37372
1398,4881
1706,12644
1906,38280
1966,19174
2724,14925
2796,9222
3057,9718
3118,12999
3313,11556
3475,8898
3558,19471
3573,8498
3667,10315
4022,26245
4148,18594
4260,37817
4329,13515
4640,18263
4725,8835
4782,42804
4921,11910
5092,42600
5093,19665
5401,2891
5682,33183
5890,22274
6019,24963
6080,57166
6210,26485
6319,105708
6385,8339
1243,5727
17,3204
1418,28419
1871,4401
2069,6548
2086,9968
2710,3099
2722,4992
2775,4704
3170,4217
4262,4580
4779,5645
5395,1977
5433,5600
5439,29621
5622,6610
5931,5637
5985,6256
445,5777
18,724
4838,7643
43,23857
122,21824
164,8469
241,8412
296,7471
355,12604
389,22817
390,36726
428,7722
432,26877
698,10565
719,24047
734,4428
806,7099
863,13824
903,22560
931,29931
1084,17556
1127,35142
1203,6455
1205,19731
1279,11102
1457,49341
1569,2317
1584,13264
1669,7320
1763,35038
1818,21042
1885,23449
1937,25236
2007,37638
2391,40192
2401,50984
2477,3092
2480,55113
2599,11335
2665,34676
2706,18013
2729,9571
2750,23338
3113,10929
3157,45972
3165,23313
3178,25160
3436,12771
3463,11064
3494,26698
3513,28857
3661,8990
3869,7622
3940,6740
4168,3205
4179,5184
4228,12376
4244,12851
4273,57491
4280,23986
4362,10612
4388,24984
4411,10492
4413,26856
4459,28134
4514,31975
4629,14240
4780,91869
4907,22178
4923,22338
4977,22517
5017,1640
5048,48779
5105,8688
5193,15500
5223,17980
5352,10116
5510,61157
5554,96127
5597,7054
5598,31519
5608,6531
5751,17272
5856,20539
5865,5273
5895,17500
5904,6263
5910,16605
6025,28368
6072,9740
6177,8585
107,22829
20,6421
486,11639
1013,20899
1561,15356
2267,14056
2590,17621
2704,39492
2791,8392
2897,18465
2909,15620
3314,65814
3432,18847
3555,12371
3778,16354
3823,26929
4166,10748
4316,7226
4693,10166
4888,10327
5629,42321
5761,4653
5846,26825
212,20586
603,24510
978,10220
1272,11137
1404,10569
2170,21860
2390,9148
2462,30573
2552,10608
2943,46481
3552,23579
3787,19239
4024,21896
4068,2131
4384,30530
4385,68516
4455,7192
4642,10988
4821,15604
5153,11907
6021,38123
6140,83012
22,17572
132,9525
194,37447
283,17440
324,51296
335,13228
399,51712
645,22525
710,16531
730,28679
969,51092
1053,14079
1074,7370
1149,29772
1343,32947
1354,30003
1463,19804
1540,27610
1672,12694
1677,44570
1694,47763
1864,15363
1899,37176
1928,59555
2009,29967
2412,14892
2644,63365
2671,20762
2856,12239
3114,7691
3192,52912
3381,758
3682,33485
3834,18634
3956,42720
4141,71509
4415,6882
4572,34992
4617,14884
4669,25081
4822,37808
5037,34826
5116,29426
5247,26046
5548,26884
5679,43829
5706,36178
5741,27436
5820,14480
6098,20115
6114,54160
6130,22029
6155,8024
6178,28104
6218,28604
6284,8099
23,58724
156,22914
176,26513
197,32451
215,16724
231,19868
272,27216
318,30723
322,8508
370,55661
384,7894
431,37284
444,19619
528,20059
549,31799
570,15637
599,40619
618,7897
633,17287
693,35522
752,26383
755,23132
807,19098
841,38234
867,31725
870,23102
891,35022
896,19251
946,15801
1007,10512
1102,26289
1177,40509
1198,29015
1218,14553
1274,36645
1283,15276
1302,6398
1303,42696
1364,11647
1369,29175
1448,22704
1537,10583
1560,19373
1678,5624
1711,25740
1722,17912
1724,3621
1738,9504
1752,22174
1867,40709
1909,18121
2139,7145
2229,18483
2231,79190
2276,25890
2306,29927
2331,44044
2353,24485
2407,24113
2471,24228
2571,6824
2611,19947
2621,24072
2682,4289
2782,86457
2794,33156
2802,19150
2883,16916
2908,13884
2928,42380
2934,29534
2959,24596
2963,19794
2971,27161
2986,9744
3003,13018
3015,7570
3109,23808
3119,26123
3190,21308
3224,34045
3239,9638
3373,30794
3635,29676
3681,3925
3700,37268
3750,36372
3758,35784
3762,12607
3788,28323
3789,30044
3803,59550
3842,8255
3885,48231
3911,42860
3943,9343
3983,9500
3990,37142
4000,59101
4038,22428
4177,15022
4195,30559
4217,26235
4245,28285
4265,23647
4335,28720
4350,14180
4354,26432
4357,18351
4391,20636
4466,26330
4469,71290
4525,21899
4531,32440
4540,16712
4625,29251
4649,10781
4679,32487
4684,13991
4700,26101
4708,39332
4710,30270
4733,9429
4798,17871
4916,27386
4938,14268
4944,16723
5030,46273
5055,27353
5127,11944
5171,16994
5173,10360
5199,64176
5314,25825
5327,24939
5334,8693
5430,19230
5514,9690
5530,22228
5577,6006
5712,29839
5726,52128
5734,17832
5800,13478
5855,28484
5879,26322
5968,12316
6013,11547
6038,7300
6053,39397
6075,21898
6094,31600
6132,29804
6199,18963
6221,9385
6229,15501
6241,68627
6242,41354
6270,18168
6300,21048
6313,21813
6331,26213
6347,32029
567,19108
24,6670
934,8572
1307,48535
1890,15290
1896,18159
2263,19131
2409,20504
2711,15643
2976,54352
3083,49852
3669,12876
3873,23632
4043,33901
4094,27410
4322,16254
4344,43068
4677,5595
4765,21405
5026,25570
5069,15226
5141,21593
5197,37786
5237,11891
5245,13761
5775,28486
5983,13350
6223,23796
277,29931
300,24953
440,8417
581,22137
720,0
901,5520
1000,13737
1271,18552
1378,45940
1395,14967
1796,23779
1797,15896
2148,2802
2272,34182
2354,23164
2647,16883
2698,7348
2734,4586
2820,19384
3264,12651
3515,33693
3601,19503
3611,7621
3806,9067
3822,21871
3878,15949
3937,29554
4008,21112
4123,18594
4470,27120
4478,33165
4544,877
4656,24948
4751,22127
5025,7272
5049,12522
5198,64163
5336,25281
5525,23112
5542,24261
5685,22135
5713,38294
5901,22211
6108,12648
173,25979
26,5682
1498,17518
1542,36360
1606,12778
1987,8691
2473,18895
2646,14639
2911,13668
2983,15084
2988,12644
3306,14799
4114,8800
4144,12218
4670,17699
4995,17594
5466,19391
6027,47871
227,12299
27,28920
280,19857
314,32363
369,44095
438,34764
524,17178
573,19092
642,18823
756,36612
830,25597
855,27979
930,26761
965,36525
1001,27195
1003,28337
1041,27291
1130,23498
1281,33292
1294,21354
1322,6801
1383,9038
1409,21270
1555,15606
1597,7864
1681,26591
1746,32353
1773,20266
1794,33988
1824,28108
1839,33853
2091,6586
2099,39904
2238,37125
2260,30548
2286,40518
2287,22967
2347,22780
2379,13394
2484,30171
2536,2052
2562,13240
2648,8828
2818,25431
2857,20208
2862,40623
2868,15533
2974,12378
3016,23722
3161,3238
3168,17925
3177,19065
3370,21169
3489,19683
3583,21441
3640,7840
3818,27316
3957,33499
3962,8026
3999,45477
4025,10230
4238,34095
4275,15574
4757,38166
4861,14440
4878,11856
4910,8683
5000,32918
5040,27474
5089,24079
5129,12246
5131,34204
5204,24081
5257,12914
5463,7508
5479,3702
5519,19679
5528,25456
5557,29764
5753,36518
5866,23348
5905,44428
5908,31308
6029,20286
6076,37901
6222,12123
6225,24923
6340,28179
28,3014
471,5776
531,25908
1507,5553
1596,15061
1642,12908
2299,6694
2798,37025
2891,28146
3205,5638
3276,5284
3985,3619
5112,7840
5157,8184
5227,28173
5790,2112
40,68289
49,18264
84,34406
159,32793
409,15255
423,24911
1468,41205
1741,26421
2111,19101
2157,64552
3229,44507
3237,13936
3501,28548
3545,24813
3744,16304
3802,5017
4118,19732
4194,27948
4295,35920
4301,15524
4699,10076
4931,39421
4980,62306
6067,19201
30,2883
2047,84731
2274,13403
2666,21421
4950,34102
5135,430
560,6037
31,1244
664,15764
2268,5307
4479,9517
4590,22878
32,24075
402,7895
446,17913
479,46368
753,26836
983,40194
1220,18870
1252,11145
1254,21333
1291,18078
1389,5080
1407,14741
1440,20369
1740,37004
1945,37151
2053,19634
2054,14521
2115,11772
2154,4160
2239,28337
2469,8919
2598,14508
2675,33316
2733,24000
2754,33946
2867,31024
2916,14998
2984,16468
2999,6189
3047,14873
3162,15120
3233,46062
3258,15044
3394,11593
3413,59148
3449,26552
3570,7025
3590,30387
3636,34491
3676,25071
3694,25364
3827,22547
3877,16410
3887,18229
3925,52900
3938,6621
3968,25550
4189,20466
4319,11286
4581,35610
4637,12899
4665,16969
4742,74592
4750,22596
4785,18520
5036,18572
5085,13673
5253,20801
5555,51420
5566,7934
5624,19667
5645,22140
5731,9514
5840,71155
6030,23826
6048,23240
6370,15369
80,28154
33,9603
171,16497
255,11049
266,24072
655,20496
835,7935
1999,15897
2088,5375
2220,21607
2432,19471
2743,38615
3266,15262
3285,11636
3486,7083
3858,12383
4139,7710
4334,21338
4528,13976
4571,11764
4752,9348
4802,2382
5368,11412
5587,21300
5648,4527
5973,13652
6058,22189
6135,1010
34,1793
801,19947
1208,22642
1761,24492
5209,128
35,12356
204,19729
270,21328
362,12776
379,24803
779,26477
998,2088
1033,11831
1059,12111
1070,8735
1092,36230
1478,22546
1713,20828
1760,20825
1982,19672
2024,30145
2066,15267
2150,6227
2701,39085
2876,11005
3027,13365
3955,28600
4317,16619
4412,21072
4624,11932
4736,20534
4747,10460
4803,10364
5328,10964
5607,11526
5710,50990
36,3790
1341,29269
3042,31646
3055,3404
3139,31620
3689,14634
4759,21182
4935,15071
5326,36017
5667,28863
6107,25620
37,1196
1458,14979
1467,16083
1496,32792
4264,1262
72,12691
187,12971
237,34018
294,13249
519,12501
885,12853
936,24050
958,16560
1242,6579
1858,16338
1882,18860
1889,46272
1994,8338
2491,52311
2558,8176
2617,67642
2623,18372
2668,16992
3403,422
3412,12800
3584,12352
3665,25521
3708,8192
3904,3288
4135,14450
4279,21210
4306,21134
4379,4653
4437,14240
4619,20879
4634,23692
4745,45741
4852,17841
4874,6429
5033,21000
5646,16186
5798,26130
6023,21476
6165,8501
6247,8533
143,10421
39,4809
196,13959
329,5874
654,1951
709,14146
810,25720
1135,20145
1397,18380
1661,7141
2554,9461
2766,22384
3525,13539
3624,11949
3722,7084
4853,5410
4866,8174
5203,19152
5297,37748
5754,13995
6272,2832
50,38932
225,18516
238,19260
312,21062
349,11088
391,13916
434,21171
461,20757
482,27607
494,15945
539,3540
554,10506
637,23138
718,27336
738,11419
823,22671
829,26069
872,32073
883,16802
902,47274
945,5586
963,23208
975,43635
994,11728
1049,40391
1146,11647
1317,14164
1361,30791
1387,18809
1434,11667
1518,31425
1528,29391
1543,25439
1550,24769
1553,31977
1577,17345
1594,32043
1613,15010
1635,22582
1800,16443
1823,19124
1851,13268
1857,33765
2085,30162
2223,7795
2283,4458
2330,31784
2362,10163
2404,61522
2406,51944
2490,30252
2493,55532
2563,10069
2569,12707
2649,5792
2652,41113
2753,39454
2810,37318
2825,6191
2913,19607
2969,14541
3012,38863
3102,21195
3120,35224
3142,7646
3158,24044
3194,25174
3198,19294
3218,13355
3232,33933
3300,31114
3357,21349
3405,12141
3470,19801
3472,40383
3630,68449
3644,14073
3657,21636
3701,29652
3723,18686
3782,19704
3861,24968
3905,26174
3981,14516
3995,15815
4054,33348
4062,6964
4097,20936
4108,5930
4157,40821
4161,49248
4184,21785
4222,22517
4252,45843
4321,26616
4392,19425
4439,32037
4462,42763
4488,20734
4493,8455
4585,18358
4621,20994
4658,26532
4695,21340
4727,9525
4772,18717
4810,45903
4811,24711
4816,8111
4885,8397
4934,37120
5143,47998
5183,11397
5188,28278
5380,39284
5503,27428
5653,23419
5669,25664
5759,35930
5816,39296
5962,39205
5970,19723
6166,6309
6169,26044
6172,13847
6187,12527
6202,10850
6277,46399
6358,18842
6367,12977
6384,13998
41,10028
125,14165
210,12224
790,10050
847,8881
1123,29076
1212,12089
1370,10904
1837,30370
2136,22662
2497,9587
2628,9330
2832,19208
3030,14781
3212,9529
3491,18964
4229,19614
4311,23631
4343,23357
4435,17352
4998,11018
5164,3690
5374,25738
5700,15756
5762,21997
5763,18406
6349,7788
78,41911
42,15571
130,30706
614,24879
632,17787
685,11458
825,18860
1450,29581
1475,3990
1485,32951
1533,56452
1547,21153
1618,20379
1983,13727
2292,33794
2576,9151
2764,22690
2859,23876
3131,19585
3286,26763
3469,18705
4300,15000
4355,30193
4422,42684
4990,8688
5145,74148
5151,13528
5229,29480
5246,6102
5265,44876
5560,18698
6083,26130
6375,24292
64,32679
106,10943
274,10479
488,14847
550,11721
558,19363
773,51464
1096,10341
1375,48560
1688,26286
3084,15651
3254,23898
3273,21956
3302,14730
3571,30602
3716,14677
3936,24501
4164,24126
4175,21168
4568,14937
4674,22809
4796,24811
4943,1218
5111,20976
5537,25980
5616,6123
5748,42048
96,18705
44,20883
99,8799
172,14223
317,29116
521,15394
534,27531
568,28119
607,26532
617,49753
1104,13908
1132,18332
1330,17934
1453,13352
2063,30025
2164,11131
2197,30162
2207,10333
2291,12731
2319,22710
2526,3808
2618,28356
2727,11869
2956,21737
3129,9914
3206,28026
3385,15621
3391,49402
3642,3616
3659,6384
3664,64527
3725,10460
3824,10850
3922,12772
4039,43283
4159,45368
4218,6864
4436,34609
4536,33493
4576,47643
4632,7080
4680,20441
4925,8396
5216,35992
5260,23710
5423,6273
5486,9212
5861,22448
5876,17530
5925,32724
6278,28271
45,587
2843,19162
62,9183
104,23960
201,18075
350,14585
649,10906
724,11883
1908,4295
1963,11055
1973,22649
2235,12636
3169,21317
3427,9378
3457,17496
3970,8037
4395,31072
4890,27944
5238,29364
5339,3264
5575,5655
5625,23672
580,16574
661,12467
1439,40327
1874,4128
2655,27101
2702,14244
4056,36970
4078,21695
4600,17130
4623,11156
5121,23454
5441,17250
5532,21447
5677,17888
5953,12732
6123,14415
260,18440
48,10667
328,25893
353,13260
921,8260
1379,34804
1504,5772
1526,26885
1764,8067
1923,24862
2030,25570
2366,35160
2612,11984
2850,31013
3111,23671
3378,27768
3975,21310
4063,24901
4983,27358
5363,16593
5497,9471
5570,10596
5659,11775
492,37793
556,11689
988,28180
993,24372
1106,16425
1129,34578
1164,17507
1214,16904
1765,11568
2073,25701
2337,33375
2345,24097
2482,9356
2670,849
3018,11816
3349,9030
3454,22975
3478,15989
3841,13050
4040,18359
4042,8597
4160,10160
4233,3307
4440,18187
4547,36119
4641,12759
4999,15620
5390,23139
5446,14916
5568,18556
5574,9265
5630,27073
5836,10645
5928,35996
6010,12443
6085,6440
6163,53440
91,14118
158,29511
269,24633
546,6979
644,7707
821,31534
831,15982
1138,33560
1240,11871
1316,22218
1403,17824
1415,30303
1585,12751
1637,21213
1663,17965
1667,10531
1717,15687
1811,25495
1847,28421
1953,7436
2059,2614
2222,41667
2236,22172
2242,21120
2399,28527
2465,43027
2507,31755
2786,37564
2827,14673
3616,23180
4187,17594
4324,31386
4359,17244
4364,30743
4410,9246
4438,7468
4516,42324
4538,12612
4541,28095
4559,19348
4661,43078
4940,38180
5006,26922
5011,34932
5133,26492
5149,29194
5213,14211
5233,5985
5411,28732
5458,37247
5482,23475
5505,33341
5539,32638
5729,14508
5774,8020
5819,26842
5842,27964
5863,51292
5935,32245
6028,11898
6194,16958
6328,30118
6381,28548
71,13750
545,20143
1005,11995
1021,6569
1474,14140
1554,4634
1579,6873
1666,9840
1712,8737
1792,18588
1967,10243
1972,42911
2325,19242
2801,18624
3067,19815
3085,17180
3105,12516
3268,7225
3480,31346
3833,1465
4255,14867
4444,4916
4563,11079
5039,5328
5200,5144
5221,1833
5604,3545
6176,11483
6265,600
6305,10041
189,2210
52,18183
460,40300
574,20240
