Player 1,Player 2,Score Player 1,Score Player 2
3499,4431,50,300
3499,4440,300,165
3499,4538,58,283
3499,4553,279,209
3499,4617,225,220
3499,4621,237,217
3499,4625,45,320
3499,4646,237,207
3499,4888,272,227
3499,4932,380,180
3499,5000,289,199
3499,5033,282,212
3499,5124,227,247
3499,5204,408,138
3499,5207,249,204
3499,5346,220,215
3499,5361,49,304
3499,5368,229,224
3499,5383,217,212
3499,5461,388,168
3499,5466,223,213
3499,5467,153,253
3499,5507,214,224
3499,5536,209,249
3499,5626,236,231
3499,5646,233,233
3499,5712,206,256
3499,5744,203,223
3499,5746,233,228
3499,5835,218,218
3499,5845,210,250
3499,5955,408,138
3499,5972,292,187
3499,5991,61,271
3499,6005,208,243
3499,6062,297,182
3499,6083,58,293
3499,6109,220,225
3499,6150,164,234
3499,6217,250,215
3499,6379,388,168
3533,57,363,43
3533,82,300,300
3533,158,99,104
3533,171,300,300
3533,197,291,71
3533,266,99,104
3533,383,300,300
3533,400,300,300
3533,434,319,49
3533,511,109,109
3533,548,99,104
3533,700,299,54
3533,708,303,58
3533,728,363,43
3533,755,300,300
3533,824,363,43
3533,870,309,54
3533,908,300,300
3533,1003,300,300
3533,1044,125,130
3533,1058,300,300
3533,1095,300,300
3533,1103,287,62
3533,1250,363,43
3533,1283,300,300
3533,1335,300,300
3533,1369,363,43
3533,1438,300,300
3533,1457,363,43
3533,1505,300,300
3533,1516,295,55
3533,1528,363,43
3533,1573,259,64
3533,1598,99,104
3533,1612,300,300
3533,1622,109,109
3533,1629,99,104
3533,1681,300,300
3533,1775,300,300
3533,1993,300,300
3533,2010,123,128
3533,2025,300,300
3533,2070,300,300
3533,2262,101,106
3533,2338,109,109
3533,2361,300,300
3533,2362,300,300
3533,2379,300,300
3533,2410,300,300
3533,2426,109,114
3533,2451,300,300
3533,2462,99,104
3533,2525,300,300
3533,2604,300,300
3533,2637,99,104
3533,2677,300,300
3533,2687,315,60
3533,2743,147,152
3533,2794,125,130
3533,2831,99,104
3533,2843,300,300
3533,2907,300,300
3533,2942,301,56
3533,2977,363,43
3533,3076,125,115
3533,3109,300,300
3533,3220,300,300
3533,3302,300,300
3533,3306,99,104
3533,3498,333,48
3533,3504,300,300
3533,3524,300,300
3533,3536,131,136
3533,3568,300,300
3533,3602,300,300
3533,3619,363,43
3533,3654,300,300
3533,3678,113,108
3533,3692,287,57
3533,3750,300,300
3533,3761,99,104
3533,3807,300,300
3533,3821,300,300
3533,3991,300,300
3533,4211,303,53
3533,4257,300,300
3533,4273,300,300
3533,4321,269,64
3533,4326,121,126
3533,4372,300,300
3533,4587,99,104
3533,4616,287,57
3533,4623,300,300
3533,4646,300,300
3533,4714,285,60
3533,4818,103,108
3533,4920,299,64
3533,4980,113,113
3533,5016,300,300
3533,5024,300,300
3533,5128,300,300
3533,5162,99,104
3533,5187,123,108
3533,5199,300,300
3533,5275,300,300
3533,5298,300,300
3533,5302,99,104
3533,5439,300,300
3533,5466,117,122
3533,5536,300,300
3533,5593,103,108
3533,5628,363,43
3533,5712,300,300
3533,5759,300,300
3533,5824,300,300
3533,5846,113,118
3533,5855,121,121
3533,5895,300,300
3533,5968,299,54
3533,5980,363,43
3533,6005,305,55
3533,6089,300,300
3533,6109,279,59
3533,6170,363,43
3533,6178,107,112
3533,6231,363,43
3533,6232,300,300
3533,6300,297,57
3613,314,300,300
3613,2910,0,500
3613,3640,222,352
3613,4828,138,408
3613,6034,300,300
3678,82,246,146
3678,755,338,243
3678,1025,110,105
3678,1058,106,101
3678,1248,352,222
3678,1775,358,213
3678,1777,220,275
3678,2295,242,162
3678,3116,243,148
3678,3220,125,120
3678,3306,99,104
3678,3559,240,225
3678,3761,99,104
3678,4268,99,104
3678,4353,98,108
3678,4587,98,108
3678,4970,266,251
3678,4980,110,105
3678,4984,105,115
3678,5146,362,207
3678,5320,108,118
3678,5454,378,183
3678,5536,234,189
3678,5650,109,104
3678,5753,99,104
3678,5824,106,121
3678,5980,283,213
3678,5987,276,231
3678,6170,308,163
3678,6177,242,162
3678,6232,348,228
3678,6250,117,112
3761,71,288,53
3761,270,300,50
3761,309,104,99
3761,368,300,50
3761,488,284,54
3761,545,256,61
3761,601,112,97
3761,645,108,98
3761,865,108,98
3761,866,292,52
3761,941,104,99
3761,1024,100,100
3761,1059,100,100
3761,1074,368,33
3761,1103,320,45
3761,1145,104,99
3761,1206,344,39
3761,1297,300,50
3761,1341,368,33
3761,1470,500,0
3761,1633,104,99
3761,1681,104,99
3761,1692,104,99
3761,1946,500,0
3761,1982,104,99
3761,2080,100,100
3761,2138,104,99
3761,2197,368,33
3761,2287,280,55
3761,2332,300,50
3761,2624,300,50
3761,2638,312,47
3761,2838,500,0
3761,3049,104,99
3761,3108,100,100
3761,3175,108,98
3761,3177,100,100
3761,3190,100,100
3761,3314,272,57
3761,3568,104,99
3761,3661,104,99
3761,3757,500,0
3761,3862,300,50
3761,4086,368,33
3761,4175,500,0
3761,4268,100,100
3761,4306,108,98
3761,4387,368,33
3761,4408,300,50
3761,4645,104,99
3761,5073,300,50
3761,5089,104,99
3761,5091,100,100
3761,5096,368,33
3761,5186,100,100
3761,5204,500,0
3761,5407,104,99
3761,5536,300,50
3761,5593,104,99
3761,5719,104,99
3761,5722,316,46
3761,5748,104,99
3761,5802,300,50
3761,5808,108,98
3761,5963,300,50
3761,5966,500,0
3761,5984,104,99
3761,6009,284,54
3761,6034,300,50
3761,6147,368,33
3761,6150,104,99
3761,6153,104,99
3761,6170,368,33
3761,6217,280,55
3761,6250,104,99
3761,6259,100,100
4268,29,104,99
4268,53,300,50
4268,156,300,50
4268,210,296,51
4268,224,104,99
4268,432,368,33
4268,525,112,97
4268,579,104,99
4268,604,500,0
4268,714,104,99
4268,1059,100,100
4268,1074,368,33
4268,1103,336,41
4268,1118,288,53
4268,1276,500,0
4268,1378,288,53
4268,1516,260,60
4268,1557,100,100
4268,2030,368,33
4268,2189,296,51
4268,2303,308,48
4268,2346,368,33
4268,2359,104,99
4268,2491,104,99
4268,2503,104,99
4268,2721,104,99
4268,2727,104,99
4268,2812,104,99
4268,2873,368,33
4268,2951,296,51
4268,3357,112,97
4268,3450,100,100
4268,3659,104,99
4268,3711,300,50
4268,3755,300,50
4268,3769,104,99
4268,3898,104,99
4268,4273,500,0
4268,4328,500,0
4268,4353,100,100
4268,4368,104,99
4268,4556,112,97
4268,4587,100,100
4268,4804,368,33
4268,4950,368,33
4268,4970,368,33
4268,4980,104,99
4268,4992,296,51
4268,5133,300,50
4268,5295,304,49
4268,5320,108,98
4268,5323,100,100
4268,5454,500,0
4268,5599,500,0
4268,5650,104,99
4268,5689,104,99
4268,5824,104,99
4268,5966,500,0
4268,5987,368,33
4268,6150,104,99
4268,6170,368,33
4268,6232,500,0
4268,6242,368,33
4268,6250,104,99
4268,6278,112,97
4323,7,220,205
4323,23,142,137
4323,173,237,187
4323,272,236,161
4323,420,119,119
4323,431,99,104
4323,444,285,215
4323,497,98,108
4323,507,109,134
4323,541,366,201
4323,717,99,104
4323,752,104,104
4323,755,356,216
4323,825,154,149
4323,967,279,134
4323,1017,340,240
4323,1102,360,210
4323,1362,106,101
4323,1369,277,227
4323,1503,293,193
4323,1573,234,164
4323,1677,98,108
4323,1731,99,104
4323,1738,242,177
4323,1788,118,113
4323,1803,257,132
4323,1985,102,102
4323,2306,247,202
4323,2527,122,117
4323,2617,112,107
4323,2668,354,219
4323,2684,338,243
4323,2793,98,108
4323,2928,289,209
4323,2934,287,207
4323,3059,97,112
4323,3119,114,109
4323,3158,98,108
4323,3266,348,228
4323,3306,99,104
4323,3327,138,133
4323,3330,109,104
4323,3335,132,127
4323,3803,216,181
4323,3867,271,241
4323,3983,261,136
4323,3990,228,168
4323,4229,126,116
4323,4239,225,205
4323,4309,330,255
4323,4315,284,209
4323,4335,352,222
4323,4354,307,167
4323,4384,99,104
4323,4406,144,119
4323,4453,368,198
4323,4469,338,243
4323,4531,99,104
4323,4613,108,103
4323,4646,236,256
4323,4664,124,119
4323,4721,106,101
4323,4883,336,246
4323,4950,292,192
4323,4960,121,116
4323,5003,113,128
4323,5128,121,121
4323,5133,261,126
4323,5171,344,234
4323,5199,106,101
4323,5266,112,102
4323,5361,99,104
4323,5365,99,104
4323,5368,135,130
4323,5439,148,143
4323,5461,324,264
4323,5649,214,244
4323,5712,242,172
4323,5816,131,136
4323,5855,107,112
4323,5908,106,101
4323,5972,293,188
4323,6013,230,170
4323,6034,227,177
4323,6053,126,131
4323,6075,217,227
4323,6199,344,234
4323,6217,262,152
4323,6270,237,182
4323,6313,172,167
4485,4,267,267
4485,7,251,251
4485,10,119,124
4485,12,267,267
4485,19,267,267
4485,21,300,300
4485,43,300,300
4485,79,267,267
4485,106,300,300
4485,113,300,300
4485,115,99,104
4485,122,300,300
4485,136,300,300
4485,152,267,267
4485,174,300,300
4485,186,300,300
4485,224,300,300
4485,227,125,130
4485,241,300,300
4485,242,99,104
4485,251,99,104
4485,297,111,116
4485,323,300,300
4485,324,99,104
4485,347,300,300
4485,354,300,300
4485,355,117,122
4485,369,300,300
4485,370,300,300
4485,371,217,217
4485,373,300,300
4485,386,300,300
4485,387,99,104
4485,390,267,267
4485,419,177,182
4485,420,300,300
4485,426,300,300
4485,439,99,104
4485,466,300,300
4485,482,300,300
4485,483,143,148
4485,488,220,220
4485,512,300,300
4485,553,300,300
4485,561,300,300
4485,564,300,300
4485,583,105,110
4485,591,267,267
4485,600,267,267
4485,603,99,104
4485,617,300,300
4485,627,127,132
4485,630,300,300
4485,642,267,267
4485,646,267,267
4485,667,300,300
4485,691,300,300
4485,732,300,300
4485,734,300,300
4485,788,300,300
4485,795,267,267
4485,798,99,104
4485,801,230,235
4485,804,166,171
4485,806,300,300
4485,808,267,267
4485,816,99,104
4485,824,267,267
4485,866,232,237
4485,868,300,300
4485,872,300,300
4485,879,300,300
4485,887,99,104
4485,891,194,199
4485,902,114,119
4485,904,221,226
4485,917,267,267
4485,931,231,236
4485,944,123,128
4485,968,120,125
4485,969,300,300
4485,983,300,300
4485,986,300,300
4485,988,99,104
4485,1025,300,300
4485,1044,157,162
4485,1069,300,300
4485,1073,300,300
4485,1078,267,267
4485,1102,300,300
4485,1103,232,237
4485,1111,300,300
4485,1122,300,300
4485,1127,267,267
4485,1129,300,300
4485,1138,300,300
4485,1141,300,300
4485,1163,107,112
4485,1168,267,267
4485,1170,300,300
4485,1179,300,300
4485,1198,267,267
4485,1204,122,127
4485,1205,99,104
4485,1230,267,267
4485,1297,300,300
4485,1315,300,300
4485,1341,267,267
4485,1346,267,267
4485,1351,300,300
4485,1354,99,104
4485,1372,300,300
4485,1391,300,300
4485,1409,99,104
4485,1423,233,233
4485,1454,267,267
4485,1457,267,267
4485,1467,300,300
4485,1481,300,300
4485,1493,203,208
4485,1514,99,104
4485,1517,300,300
4485,1528,267,267
4485,1561,115,120
4485,1569,300,300
4485,1574,267,267
4485,1578,267,267
4485,1584,99,104
4485,1586,99,104
4485,1598,99,104
4485,1622,119,124
4485,1635,300,300
4485,1636,300,300
4485,1641,193,193
4485,1660,300,300
4485,1673,267,267
4485,1678,267,267
4485,1681,300,300
4485,1692,300,300
4485,1726,200,205
4485,1732,300,300
4485,1750,300,300
4485,1763,99,104
4485,1766,300,300
4485,1771,300,300
4485,1787,105,110
4485,1788,300,300
4485,1799,267,267
4485,1811,103,108
4485,1826,300,300
4485,1837,267,267
4485,1839,267,267
4485,1858,300,300
4485,1880,225,225
4485,1887,300,300
4485,1888,300,300
4485,1897,300,300
4485,1898,107,112
4485,1899,300,300
4485,1923,300,300
4485,1932,300,300
4485,1941,99,104
4485,1943,99,104
4485,1962,300,300
4485,1977,300,300
4485,2017,230,235
4485,2032,300,300
4485,2063,111,116
4485,2076,300,300
4485,2091,300,300
4485,2099,99,104
4485,2107,300,300
4485,2111,300,300
4485,2116,300,300
4485,2129,300,300
4485,2152,99,104
4485,2165,300,300
4485,2171,215,220
4485,2185,237,242
4485,2188,223,228
4485,2193,300,300
4485,2204,267,267
4485,2205,211,211
4485,2220,300,300
4485,2230,300,300
4485,2247,267,267
4485,2264,300,300
4485,2286,300,300
4485,2289,300,300
4485,2317,201,206
4485,2321,300,300
4485,2377,300,300
4485,2391,300,300
4485,2392,267,267
4485,2401,99,104
4485,2416,267,267
4485,2421,300,300
4485,2434,180,185
4485,2440,300,300
4485,2443,300,300
4485,2467,267,267
4485,2469,300,300
4485,2470,300,300
4485,2476,300,300
4485,2479,99,104
4485,2480,300,300
4485,2493,300,300
4485,2498,300,300
4485,2505,300,300
4485,2547,111,116
4485,2598,300,300
4485,2599,300,300
4485,2612,300,300
4485,2637,99,104
4485,2646,267,267
4485,2665,109,114
4485,2697,300,300
4485,2705,135,140
4485,2743,174,179
4485,2749,227,227
4485,2750,300,300
4485,2754,300,300
4485,2771,267,267
4485,2779,135,140
4485,2782,267,267
4485,2794,125,130
4485,2813,99,104
4485,2868,300,300
4485,2874,300,300
4485,2890,99,104
4485,2964,127,132
4485,2978,300,300
4485,3012,300,300
4485,3016,300,300
4485,3036,300,300
4485,3052,300,300
4485,3079,267,267
4485,3082,300,300
4485,3094,300,300
4485,3107,99,104
4485,3113,300,300
4485,3129,300,300
4485,3178,300,300
4485,3185,300,300
4485,3187,99,104
4485,3196,300,300
4485,3218,267,267
4485,3219,218,223
4485,3232,300,300
4485,3242,300,300
4485,3249,129,134
4485,3274,300,300
4485,3282,300,300
4485,3295,300,300
4485,3300,300,300
4485,3327,300,300
4485,3340,114,119
4485,3347,300,300
4485,3349,107,112
4485,3370,101,106
4485,3436,213,218
4485,3455,125,130
4485,3463,300,300
4485,3494,99,104
4485,3513,300,300
4485,3561,99,104
4485,3563,267,267
4485,3565,99,104
4485,3581,99,104
4485,3592,267,267
4485,3606,224,224
4485,3609,115,120
4485,3617,127,132
4485,3619,267,267
4485,3630,300,300
4485,3661,300,300
4485,3662,103,108
4485,3682,99,104
4485,3735,300,300
4485,3746,219,224
4485,3760,300,300
4485,3768,300,300
4485,3787,99,104
4485,3807,300,300
4485,3838,140,145
4485,3851,300,300
4485,3860,300,300
4485,3862,300,300
4485,3865,300,300
4485,3880,300,300
4485,3885,99,104
4485,3896,99,104
4485,3898,300,300
4485,3902,267,267
4485,3915,300,300
4485,3931,99,104
4485,3945,99,104
4485,3948,300,300
4485,3965,300,300
4485,3987,300,300
4485,3990,300,300
4485,3994,99,104
4485,4000,267,267
4485,4021,154,159
4485,4026,267,267
4485,4038,300,300
4485,4039,214,214
4485,4046,300,300
4485,4048,300,300
4485,4061,300,300
4485,4063,124,129
4485,4082,129,134
4485,4089,190,195
4485,4091,300,300
4485,4094,267,267
4485,4098,300,300
4485,4104,300,300
4485,4105,300,300
4485,4106,267,267
4485,4109,300,300
4485,4124,99,104
4485,4168,300,300
4485,4177,300,300
4485,4182,300,300
4485,4190,99,104
4485,4204,300,300
4485,4232,300,300
4485,4246,300,300
4485,4263,99,104
4485,4273,300,300
4485,4279,300,300
4485,4280,300,300
4485,4295,231,236
4485,4299,300,300
4485,4301,222,227
4485,4305,300,300
4485,4307,99,104
4485,4315,267,267
4485,4335,300,300
4485,4344,99,104
4485,4347,300,300
4485,4355,300,300
4485,4388,267,267
4485,4401,300,300
4485,4413,219,224
4485,4414,300,300
4485,4420,137,142
4485,4425,300,300
4485,4450,101,106
4485,4459,99,104
4485,4462,99,104
4485,4467,300,300
4485,4470,99,104
4485,4481,148,153
4485,4483,222,227
4485,4500,267,267
4485,4512,267,267
4485,4540,300,300
4485,4542,99,104
4485,4543,267,267
4485,4569,300,300
4485,4575,300,300
4485,4576,99,104
4485,4604,300,300
4485,4619,232,232
4485,4634,300,300
4485,4650,300,300
4485,4683,300,300
4485,4686,225,225
4485,4694,300,300
4485,4710,267,267
4485,4714,216,216
4485,4741,300,300
4485,4743,218,218
4485,4780,267,267
4485,4800,233,233
4485,4811,300,300
4485,4817,300,300
4485,4841,300,300
4485,4843,267,267
4485,4844,300,300
4485,4871,300,300
4485,4887,131,136
4485,4920,223,228
4485,4923,222,222
4485,4940,300,300
4485,4944,300,300
4485,4958,300,300
4485,4960,131,136
4485,4977,300,300
4485,4994,101,106
4485,4995,300,300
4485,4998,99,104
4485,5001,209,214
4485,5033,267,267
4485,5048,99,104
4485,5111,300,300
4485,5117,240,245
4485,5140,267,267
4485,5149,300,300
4485,5151,267,267
4485,5178,300,300
4485,5181,300,300
4485,5192,300,300
4485,5193,300,300
4485,5198,106,111
4485,5223,267,267
4485,5225,243,243
4485,5266,145,150
4485,5314,300,300
4485,5323,99,104
4485,5352,300,300
4485,5356,99,104
4485,5364,228,228
4485,5391,300,300
4485,5423,300,300
4485,5430,99,104
4485,5432,99,104
4485,5438,300,300
4485,5458,300,300
4485,5465,128,133
4485,5510,300,300
4485,5532,137,142
4485,5547,125,130
4485,5548,103,108
4485,5554,109,114
4485,5560,300,300
4485,5585,119,124
4485,5591,300,300
4485,5593,105,110
4485,5598,300,300
4485,5627,267,267
4485,5632,300,300
4485,5634,99,104
4485,5636,99,104
4485,5664,300,300
4485,5679,103,108
4485,5686,111,116
4485,5694,300,300
4485,5696,300,300
4485,5702,300,300
4485,5705,300,300
4485,5706,300,300
4485,5710,300,300
4485,5746,219,219
4485,5751,128,133
4485,5773,300,300
4485,5816,107,112
4485,5832,267,267
4485,5839,99,104
4485,5840,300,300
4485,5845,300,300
4485,5846,105,110
4485,5895,300,300
4485,5896,300,300
4485,5901,300,300
4485,5904,107,112
4485,5910,99,104
4485,5939,99,104
4485,5952,300,300
4485,5957,300,300
4485,5963,300,300
4485,5980,267,267
4485,5988,300,300
4485,5989,99,104
4485,5998,207,212
4485,6002,300,300
4485,6005,216,216
4485,6025,221,226
4485,6053,300,300
4485,6072,228,233
4485,6116,300,300
4485,6120,300,300
4485,6131,300,300
4485,6147,267,267
4485,6150,105,110
4485,6161,300,300
4485,6164,300,300
4485,6178,216,221
4485,6187,300,300
4485,6202,300,300
4485,6207,99,104
4485,6210,300,300
4485,6227,103,108
4485,6234,300,300
4485,6239,113,118
4485,6297,300,300
4485,6300,234,239
4485,6303,232,232
4485,6313,300,300
4485,6320,218,223
4485,6358,300,300
4485,6378,300,300
4587,493,500,0
4587,1025,104,99
4587,1362,104,99
4587,1505,104,99
4587,1788,104,99
4587,1993,300,50
4587,2527,104,99
4587,2758,104,99
4587,3122,104,99
4587,3559,288,53
4587,4038,300,50
4587,4046,104,99
4587,4109,104,99
4587,4117,500,0
4587,4367,500,0
4587,4408,300,50
4587,4670,368,33
4587,4723,112,97
4587,5008,300,50
4587,5454,500,0
4587,5458,104,99
4587,5536,300,50
4587,5619,104,99
4587,5628,368,33
4587,5824,104,99
4587,5977,368,33
4587,5980,368,33
4587,6005,316,46
4587,6150,104,99
4587,6153,104,99
4587,6170,368,33
4587,6177,288,53
4587,6235,104,99
4587,6379,500,0
4970,35,234,234
4970,204,366,201
4970,210,184,289
4970,224,267,267
4970,271,33,368
4970,328,43,363
4970,362,203,283
4970,606,203,283
4970,617,203,283
4970,847,206,286
4970,1208,228,278
4970,1421,235,275
4970,1946,366,201
4970,2112,366,201
4970,2141,203,283
4970,2171,230,270
4970,2210,250,270
4970,2359,267,267
4970,2718,234,234
4970,2951,184,294
4970,3077,203,283
4970,3209,203,283
4970,3357,213,283
4970,3436,197,287
4970,3699,203,283
4970,3710,43,363
4970,3780,234,234
4970,4008,206,281
4970,4314,267,267
4970,4353,33,368
4970,4466,267,267
4970,4478,192,297
4970,4935,198,293
4970,4980,208,288
4970,4992,221,276
4970,4995,203,283
4970,5048,33,368
4970,5320,131,326
4970,5323,33,368
4970,5327,366,201
4970,5336,150,315
4970,5377,201,286
4970,5454,366,201
4970,5598,366,201
4970,5651,43,363
4970,5689,200,290
4970,5708,220,285
4970,5987,234,234
4970,6020,203,283
4970,6021,234,234
4970,6150,173,303
4970,6166,234,234
4970,6239,183,298
4970,6339,267,267
5008,95,300,300
5008,187,300,300
5008,230,300,300
5008,292,283,203
5008,294,283,203
5008,327,50,300
5008,388,300,300
5008,405,300,300
5008,690,222,222
5008,728,283,203
5008,801,230,215
5008,824,283,203
5008,925,50,300
5008,930,228,228
5008,962,175,240
5008,976,175,225
5008,1120,50,300
5008,1218,283,203
5008,1410,300,300
5008,1477,300,300
5008,1529,300,300
5008,1559,234,234
5008,1578,283,203
5008,1656,300,300
5008,1674,300,300
5008,1677,50,300
5008,1692,300,300
5008,1809,221,231
5008,1818,300,300
5008,1857,300,300
5008,2020,212,242
5008,2041,300,300
5008,2060,300,300
5008,2072,157,242
5008,2198,283,203
5008,2260,300,300
5008,2275,300,300
5008,2292,300,300
5008,2491,300,300
5008,2524,300,300
5008,2534,300,300
5008,2538,283,203
5008,2558,300,300
5008,2570,300,300
5008,2740,300,300
5008,2743,155,240
5008,2779,162,237
5008,2782,283,203
5008,2803,300,300
5008,2860,50,300
5008,3018,213,218
5008,3118,50,300
5008,3198,246,206
5008,3207,50,300
5008,3353,210,260
5008,3410,300,300
5008,3448,283,203
5008,3472,50,300
5008,3608,50,300
5008,3632,283,203
5008,3690,300,300
5008,3735,300,300
5008,3777,300,300
5008,3873,283,203
5008,3916,300,300
5008,4043,251,201
5008,4227,50,300
5008,4306,198,218
5008,4321,263,198
5008,4325,50,300
5008,4338,157,237
5008,4364,300,300
5008,4384,50,300
5008,4438,229,209
5008,4439,300,300
5008,4628,300,300
5008,4645,300,300
5008,4694,300,300
5008,4708,300,300
5008,4710,283,203
5008,4821,181,251
5008,4907,283,203
5008,4923,254,219
5008,5009,300,300
5008,5028,300,300
5008,5099,189,234
5008,5104,50,300
5008,5133,300,300
5008,5204,300,300
5008,5314,300,300
5008,5385,143,248
5008,5476,238,213
5008,5674,238,218
5008,5810,283,203
5008,5824,300,300
5008,5835,300,300
5008,5896,300,300
5008,6019,300,300
5008,6219,50,300
5008,6225,221,266
5008,6299,223,228
5130,1025,300,300
5130,1888,300,300
5130,1962,300,300
5130,3266,300,300
5130,3477,300,300
5130,5272,232,222
5130,6263,173,233
5320,204,378,183
5320,219,123,118
5320,468,346,231
5320,867,103,113
5320,875,350,225
5320,1017,354,219
5320,1376,243,203
5320,1826,332,252
5320,2231,118,113
5320,2359,116,111
5320,2383,95,120
5320,2727,106,101
5320,2812,110,105
5320,2838,350,225
5320,2951,226,151
5320,2956,238,193
5320,2992,123,123
5320,3059,99,104
5320,3178,336,246
5320,3209,224,169
5320,3903,119,114
5320,3975,340,240
5320,3992,130,125
5320,4280,110,105
5320,4314,124,119
5320,4321,236,171
5320,4324,209,204
5320,4353,97,112
5320,4478,109,109
5320,4679,233,158
5320,4883,380,180
5320,4903,236,151
5320,4980,192,187
5320,4992,277,137
5320,5048,96,116
5320,5121,129,124
5320,5232,364,204
5320,5334,106,101
5320,5454,362,207
5320,5505,246,131
5320,5554,98,128
5320,5651,114,109
5320,5689,108,103
5320,5914,334,249
5320,5987,285,210
5320,6075,245,160
5320,6150,111,121
5320,6278,104,104
5320,6282,287,122
5454,43,300,300
5454,210,159,394
5454,219,198,368
5454,233,300,300
5454,237,0,500
5454,274,144,404
5454,566,300,300
5454,568,210,360
5454,750,300,300
5454,781,300,300
5454,790,165,390
5454,826,0,500
5454,903,138,408
5454,1065,0,500
5454,1123,300,300
5454,1182,300,300
5454,1516,162,392
5454,1923,300,300
5454,2157,0,500
5454,2276,300,300
5454,2359,300,300
5454,2401,0,500
5454,2482,300,300
5454,2665,216,356
5454,2822,300,300
5454,2825,210,360
5454,2850,300,300
5454,2934,201,366
5454,2963,300,300
5454,3117,0,500
5454,3158,0,500
5454,3375,201,366
5454,3420,300,300
5454,3711,129,414
5454,3873,201,366
5454,4024,300,300
5454,4102,144,404
5454,4180,300,300
5454,4353,0,500
5454,4453,300,300
5454,4699,0,500
5454,4743,156,396
5454,4796,300,300
5454,4980,231,346
5454,4984,300,300
5454,4992,150,400
5454,5111,300,300
5454,5232,300,300
5454,5295,183,378
5454,5363,120,420
5454,5616,258,328
5454,5629,300,300
5454,5650,240,340
5454,5689,228,348
5454,5728,177,382
5454,5880,168,388
5454,6150,216,356
5454,6170,201,366
5454,6232,300,300
5454,6242,201,366
5454,6262,300,300
5536,24,283,203
5536,369,300,300
5536,478,283,203
5536,493,300,300
5536,601,174,224
5536,825,300,300
5536,865,132,257
5536,1095,300,300
5536,1145,300,300
5536,1393,167,252
5536,1633,300,300
5536,1713,209,224
5536,1982,300,300
5536,2114,283,203
5536,2295,300,300
5536,2401,50,300
5536,2531,300,300
5536,2831,50,300
5536,2834,167,242
5536,2911,210,240
5536,3027,50,300
5536,3079,283,203
5536,3286,50,300
5536,3711,218,233
5536,3736,300,300
5536,3830,50,300
5536,3931,50,300
5536,3975,300,300
5536,4424,300,300
5536,4815,283,203
5536,4827,300,300
5536,4950,283,203
5536,4980,134,254
5536,5048,50,300
5536,5232,300,300
5536,5471,300,300
5536,5689,170,245
5536,5719,300,300
5536,5803,283,203
5536,5808,165,225
5536,5824,300,300
5536,6046,193,248
5536,6131,300,300
5536,6170,283,203
5536,6259,50,300
5536,6261,283,203
5536,6339,300,300
5650,224,120,115
5650,606,224,189
5650,714,126,121
5650,826,99,104
5650,875,338,243
5650,1074,300,175
5650,1103,245,145
5650,1118,247,182
5650,1130,116,111
5650,1166,257,182
5650,1668,275,190
5650,1689,284,214
5650,1986,262,147
5650,2174,99,104
5650,2428,352,222
5650,2647,146,161
5650,2727,109,109
5650,2951,228,183
5650,3420,368,198
5650,3450,99,104
5650,3749,108,103
5650,3821,126,121
5650,4353,99,104
5650,4804,278,228
5650,4823,271,151
5650,4950,287,207
5650,4984,134,129
5650,4992,230,165
5650,5199,131,141
5650,5295,249,164
5650,5599,358,213
5650,5713,338,243
5650,5966,354,219
5650,5987,299,184
5650,6020,213,183
5650,6150,121,126
5650,6232,360,210
5650,6250,112,107
5650,6264,248,218
5650,6278,108,103
5650,6322,243,208
5689,30,219,174
5689,35,285,220
5689,44,99,104
5689,159,126,121
5689,175,281,96
5689,219,114,109
5689,241,110,105
5689,306,106,101
5689,409,305,170
5689,418,251,216
5689,524,121,106
5689,566,330,255
5689,681,128,123
5689,773,201,221
5689,786,236,191
5689,819,287,217
5689,870,232,197
5689,1068,249,199
5689,1113,99,104
5689,1123,245,140
5689,1146,227,177
5689,1350,108,103
5689,1377,140,135
5689,1379,356,216
5689,1387,99,104
5689,1394,99,104
5689,1457,301,176
5689,1459,213,183
5689,1477,108,103
5689,1511,290,205
5689,1526,112,107
5689,1543,111,111
5689,1613,276,231
5689,1620,227,222
5689,1631,266,136
5689,1912,376,186
5689,1973,144,149
5689,2030,295,200
5689,2050,124,119
5689,2053,260,160
5689,2095,245,175
5689,2113,144,139
5689,2160,285,215
5689,2260,231,171
5689,2312,106,101
5689,2359,128,123
5689,2402,246,246
5689,2434,110,105
5689,2442,279,224
5689,2446,279,219
5689,2491,128,123
5689,2553,260,150
5689,2679,108,113
5689,2689,244,179
5689,2757,287,207
5689,2786,118,113
5689,2829,279,229
5689,2832,163,158
5689,2850,320,270
5689,2938,135,145
5689,2965,287,202
5689,2976,99,104
5689,3047,344,234
5689,3056,230,205
5689,3081,249,134
5689,3165,286,206
5689,3544,99,104
5689,3603,286,216
5689,3641,354,219
5689,3788,95,120
5689,3846,340,240
5689,3877,122,107
5689,3916,109,104
5689,3928,97,112
5689,3975,388,168
5689,3979,358,213
5689,4030,98,108
5689,4098,112,107
5689,4556,105,105
5689,4592,122,117
5689,4613,214,209
5689,4628,257,137
5689,4630,238,213
5689,4649,280,220
5689,4715,110,120
5689,4740,99,104
5689,4751,239,154
5689,4842,96,116
5689,4918,99,104
5689,4950,282,222
5689,4980,130,120
5689,5003,106,106
5689,5009,191,186
5689,5030,97,112
5689,5048,99,104
